age,place_of_birth,citydistrict,gender,time
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Nuussuaq,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Quassussuup Tungaa,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Greenland,Qinngorput,Male,2019
13,Outside Greenland,Nuuk,Male,2019
13,Outside Greenland,Nuuk,Male,2019
13,Outside Greenland,Nuuk,Male,2019
13,Outside Greenland,Nuuk,Male,2019
13,Outside Greenland,Nuuk,Male,2019
13,Outside Greenland,Nuuk,Male,2019
13,Outside Greenland,Nuuk,Male,2019
13,Outside Greenland,Nuussuaq,Male,2019
13,Outside Greenland,Quassussuup Tungaa,Male,2019
13,Outside Greenland,Quassussuup Tungaa,Male,2019
13,Outside Greenland,Qinngorput,Male,2019
13,Outside Greenland,Qinngorput,Male,2019
13,Outside Greenland,Qinngorput,Male,2019
13,Outside Greenland,Qinngorput,Male,2019
13,Outside Greenland,Qinngorput,Male,2019
13,Outside Greenland,Qinngorput,Male,2019
13,Outside Greenland,Qinngorput,Male,2019
13,Outside Greenland,Qinngorput,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuuk,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Nuussuaq,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Quassussuup Tungaa,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Greenland,Qinngorput,Male,2019
14,Outside Greenland,Nuuk,Male,2019
14,Outside Greenland,Nuuk,Male,2019
14,Outside Greenland,Nuuk,Male,2019
14,Outside Greenland,Nuuk,Male,2019
14,Outside Greenland,Nuuk,Male,2019
14,Outside Greenland,Quassussuup Tungaa,Male,2019
14,Outside Greenland,Quassussuup Tungaa,Male,2019
14,Outside Greenland,Qinngorput,Male,2019
14,Outside Greenland,Qinngorput,Male,2019
14,Outside Greenland,Qinngorput,Male,2019
14,Outside Greenland,Qinngorput,Male,2019
14,Outside Greenland,Qinngorput,Male,2019
14,Outside Greenland,Qinngorput,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuuk,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Nuussuaq,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Quassussuup Tungaa,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Greenland,Qinngorput,Male,2019
15,Outside Greenland,Nuuk,Male,2019
15,Outside Greenland,Nuuk,Male,2019
15,Outside Greenland,Nuuk,Male,2019
15,Outside Greenland,Nuuk,Male,2019
15,Outside Greenland,Nuussuaq,Male,2019
15,Outside Greenland,Quassussuup Tungaa,Male,2019
15,Outside Greenland,Qinngorput,Male,2019
15,Outside Greenland,Qinngorput,Male,2019
15,Outside Greenland,Qinngorput,Male,2019
15,Outside Greenland,Qinngorput,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuuk,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Nuussuaq,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Quassussuup Tungaa,Male,2019
16,Greenland,Qinngorput,Male,2019
16,Greenland,Qinngorput,Male,2019
16,Greenland,Qinngorput,Male,2019
16,Greenland,Qinngorput,Male,2019
16,Greenland,Qinngorput,Male,2019
16,Greenland,Qinngorput,Male,2019
16,Greenland,Qinngorput,Male,2019
16,Greenland,Qinngorput,Male,2019
16,Greenland,Qinngorput,Male,2019
16,Greenland,Qinngorput,Male,2019
16,Outside Greenland,Nuuk,Male,2019
16,Outside Greenland,Nuuk,Male,2019
16,Outside Greenland,Nuuk,Male,2019
16,Outside Greenland,Nuuk,Male,2019
16,Outside Greenland,Nuuk,Male,2019
16,Outside Greenland,Nuuk,Male,2019
16,Outside Greenland,Nuussuaq,Male,2019
16,Outside Greenland,Quassussuup Tungaa,Male,2019
16,Outside Greenland,Quassussuup Tungaa,Male,2019
16,Outside Greenland,Qinngorput,Male,2019
16,Outside Greenland,Qinngorput,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuuk,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Nuussuaq,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Quassussuup Tungaa,Male,2019
17,Greenland,Qinngorput,Male,2019
17,Greenland,Qinngorput,Male,2019
17,Greenland,Qinngorput,Male,2019
17,Greenland,Qinngorput,Male,2019
17,Greenland,Qinngorput,Male,2019
17,Greenland,Qinngorput,Male,2019
17,Outside Greenland,Nuuk,Male,2019
17,Outside Greenland,Nuuk,Male,2019
17,Outside Greenland,Nuuk,Male,2019
17,Outside Greenland,Nuuk,Male,2019
17,Outside Greenland,Quassussuup Tungaa,Male,2019
17,Outside Greenland,Quassussuup Tungaa,Male,2019
17,Outside Greenland,Qinngorput,Male,2019
17,Outside Greenland,Qinngorput,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuuk,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Nuussuaq,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Quassussuup Tungaa,Male,2019
18,Greenland,Qinngorput,Male,2019
18,Greenland,Qinngorput,Male,2019
18,Greenland,Qinngorput,Male,2019
18,Greenland,Qinngorput,Male,2019
18,Greenland,Qinngorput,Male,2019
18,Greenland,Unknown,Male,2019
18,Outside Greenland,Nuuk,Male,2019
18,Outside Greenland,Nuussuaq,Male,2019
18,Outside Greenland,Quassussuup Tungaa,Male,2019
18,Outside Greenland,Quassussuup Tungaa,Male,2019
18,Outside Greenland,Qinngorput,Male,2019
18,Outside Greenland,Qinngorput,Male,2019
18,Outside Greenland,Qinngorput,Male,2019
18,Outside Greenland,Qinngorput,Male,2019
18,Outside Greenland,Qinngorput,Male,2019
18,Outside Greenland,Qinngorput,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuuk,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Nuussuaq,Male,2019
19,Greenland,Quassussuup Tungaa,Male,2019
19,Greenland,Quassussuup Tungaa,Male,2019
19,Greenland,Quassussuup Tungaa,Male,2019
19,Greenland,Quassussuup Tungaa,Male,2019
19,Greenland,Quassussuup Tungaa,Male,2019
19,Greenland,Quassussuup Tungaa,Male,2019
19,Greenland,Quassussuup Tungaa,Male,2019
19,Greenland,Quassussuup Tungaa,Male,2019
19,Greenland,Quassussuup Tungaa,Male,2019
19,Greenland,Quassussuup Tungaa,Male,2019
